ID,Wiek,Płeć,Miasto,Liczba_Dzieci,Przychód,Czy_Aktywny,Data_Rejestracji,Opis
6498,20,M,Katowice,0,9043.02,True,2021-10-19,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6499,47,M,nan,4,7754.71,True,2020-12-01,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6500,44,K,nan,1,5035.06,True,2023-01-22,nan
6501,26,K,Warszawa,1,4823.21,False,2021-03-08,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6502,56,M,nan,4,8341.67,True,2022-11-06,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6503,33,M,nan,4,5523.73,False,2020-03-04,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6504,36,M,Warszawa,1,3610.18,True,2020-04-11,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6505,37,M,Wrocław,2,4607.09,False,2023-09-11,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6506,36,K,Katowice,3,6556.49,True,2022-10-28,
6507,36,M,nan,3,4467.19,True,2020-03-18,
6508,45,K,Poznań,1,5978.68,False,2021-05-05,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6509,39,M,Warszawa,3,3528.87,False,2023-05-05,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6510,30,M,Wrocław,3,2548.86,True,2022-08-04,nan
6511,30,M,Katowice,4,8638.67,True,2022-06-11,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6512,29,M,nan,1,3505.11,True,2021-10-15,nan
6513,51,K,Wrocław,1,6740.29,True,2020-12-13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6514,44,M,Gdańsk,4,2790.11,True,2022-11-12,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6515,25,M,Warszawa,3,3654.54,True,2020-11-19,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6516,20,M,Wrocław,1,4885.1,False,2023-04-13,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6517,27,K,Gdańsk,1,4907.15,False,2022-02-15,nan
6518,46,M,Wrocław,3,4920.2,True,2023-08-02,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6519,35,M,Wrocław,1,5937.33,True,2022-07-22,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6520,40,M,Poznań,4,3350.89,False,2022-11-08,
6521,31,M,Warszawa,3,5822.13,True,2021-02-22,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6522,32,K,Gdańsk,0,4846.16,True,2023-11-24,
6523,27,K,Kraków,1,5704.59,True,2022-02-04,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6524,27,M,Kraków,0,5071.14,True,2021-11-03,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6525,36,K,Kraków,3,3580.41,True,2020-10-30,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6526,35,M,Poznań,1,4309.93,True,2020-12-30,
6527,58,M,nan,2,6077.64,False,2022-05-07,nan
6528,46,K,nan,1,1029.59,True,2022-05-28,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6529,48,K,nan,2,10615.29,False,2021-05-20,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6530,31,M,Warszawa,3,6341.77,True,2023-07-09,
6531,31,K,Warszawa,0,9316.53,True,2023-06-20,nan
6532,26,K,nan,4,4651.6,False,2022-11-07,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6533,18,K,Kraków,1,5000.51,False,2021-08-03,nan
6534,56,K,nan,4,4451.44,True,2020-11-24,nan
6535,38,M,Wrocław,0,5498.21,True,2022-08-06,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6536,45,M,Wrocław,0,8354.31,True,2023-01-29,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6537,50,M,Poznań,2,5663.84,True,2022-04-10,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6538,40,K,Warszawa,4,5009.25,True,2020-05-17,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6539,20,M,nan,0,4259.44,True,2021-10-14,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6540,20,M,Kraków,2,7626.4,False,2021-06-13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6541,37,K,Kraków,2,6119.48,True,2020-11-08,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6542,42,M,Kraków,0,8675.15,False,2021-05-18,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6543,33,M,Katowice,1,6630.73,True,2021-02-16,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6544,31,K,Gdańsk,1,3686.87,True,2021-03-10,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6545,30,K,Gdańsk,4,3576.54,True,2020-01-02,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6546,23,K,nan,2,4095.67,True,2020-12-13,nan
6547,23,M,Wrocław,1,4186.59,True,2022-11-14,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6548,41,K,nan,2,7441.92,True,2020-09-16,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6549,29,K,nan,3,3910.24,True,2023-03-24,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6550,47,K,Katowice,3,7434.22,True,2022-01-13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6551,39,M,Warszawa,4,4390.99,True,2020-03-14,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6552,36,K,Gdańsk,4,3648.67,False,2021-12-18,
6553,28,K,nan,3,5902.62,True,2020-08-13,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6554,19,M,Gdańsk,3,5189.79,True,2022-12-22,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6555,39,M,Gdańsk,0,6849.79,True,2021-02-06,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6556,40,M,Wrocław,3,9475.21,True,2023-11-13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6557,36,M,Warszawa,3,9757.33,True,2022-12-03,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6558,39,M,Warszawa,4,3119.04,True,2020-04-28,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6559,31,M,Kraków,4,8121.91,True,2022-06-10,nan
6560,32,K,Wrocław,0,6661.78,True,2022-01-16,
6561,33,M,nan,2,3040.34,True,2022-12-22,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6562,37,M,nan,4,7536.66,True,2021-11-17,
6563,52,M,Katowice,3,2138.77,True,2022-01-07,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6564,33,M,Warszawa,2,4753.36,True,2021-05-28,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6565,27,M,Wrocław,0,4231.25,True,2023-10-17,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6566,40,M,nan,2,2251.64,True,2023-07-18,
6567,23,M,Kraków,1,3894.35,False,2023-06-05,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6568,25,M,Gdańsk,4,6169.31,True,2021-11-13,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6569,40,M,nan,1,9813.15,True,2020-05-10,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6570,31,M,nan,1,4695.5,False,2020-12-09,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6571,43,M,Kraków,0,3615.43,True,2021-12-26,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6572,30,M,nan,2,5117.43,True,2021-04-15,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6573,48,M,Poznań,4,5573.86,True,2020-09-08,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6574,18,M,Wrocław,2,6658.53,True,2021-07-31,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6575,32,K,Poznań,4,6004.62,True,2023-03-09,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6576,34,M,Gdańsk,3,4926.14,True,2022-04-30,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6577,35,M,Kraków,1,7350.76,True,2020-05-18,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6578,43,M,Katowice,4,9404.27,False,2022-06-21,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6579,34,M,Wrocław,1,3135.69,True,2023-04-02,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6580,27,K,nan,0,5421.25,True,2020-02-06,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6581,37,M,nan,1,6103.24,True,2023-09-30,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6582,20,K,Katowice,0,3833.86,True,2021-07-30,
6583,25,K,Poznań,0,3779.12,False,2022-09-05,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6584,59,M,Warszawa,1,4689.33,True,2020-09-13,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6585,26,M,Poznań,0,6304.91,True,2021-08-04,
6586,43,K,Katowice,4,5145.21,True,2022-04-26,nan
6587,59,M,Gdańsk,0,5157.42,True,2021-10-07,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6588,39,K,Poznań,1,3500.82,True,2022-06-04,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6589,33,K,nan,2,7702.94,False,2021-01-05,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6590,18,M,nan,1,4070.32,False,2021-04-24,
6591,44,M,Katowice,1,5804.31,False,2020-05-11,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6592,27,K,Warszawa,3,6999.2,True,2022-05-01,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6593,35,M,Poznań,3,4141.45,False,2020-11-13,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6594,56,K,Wrocław,0,2814.33,True,2023-10-07,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6595,31,M,Katowice,4,7244.56,True,2021-09-26,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6596,46,K,Kraków,2,3548.21,True,2020-02-18,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6597,24,K,nan,3,3917.64,True,2023-07-19,nan
6598,21,M,Warszawa,4,6447.85,True,2023-12-19,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6599,18,K,Kraków,2,3592.13,True,2021-10-28,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6600,36,K,Katowice,3,6443.06,True,2022-01-24,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6601,33,M,nan,1,2536.62,True,2022-01-29,nan
6602,41,M,Wrocław,4,10297.81,False,2021-03-26,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6603,29,K,Poznań,3,1124.36,True,2022-08-02,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6604,32,K,Gdańsk,4,3168.9,True,2021-11-12,
6605,27,M,Poznań,1,6490.59,True,2022-06-05,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6606,29,K,Poznań,0,4740.88,True,2022-08-22,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6607,23,M,nan,1,6419.36,True,2023-04-07,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6608,48,M,Katowice,2,7427.98,True,2023-01-29,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6609,38,M,nan,1,6551.93,True,2020-04-25,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6610,37,K,nan,3,4128.72,True,2023-12-06,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6611,25,M,Kraków,0,3691.17,True,2023-02-20,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6612,18,M,nan,4,4164.58,True,2022-11-11,nan
6613,27,M,Wrocław,3,1706.86,True,2022-12-19,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6614,26,K,Wrocław,3,8742.28,True,2023-03-10,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6615,56,K,Poznań,0,6733.47,True,2022-02-23,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6616,44,K,Katowice,1,3915.0,True,2023-05-19,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6617,28,M,Gdańsk,1,6762.11,False,2023-08-30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6618,36,M,Poznań,0,3079.69,True,2023-01-17,
6619,32,M,Warszawa,4,3930.59,True,2020-06-28,
6620,43,K,Gdańsk,0,5716.95,False,2021-12-07,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6621,38,K,nan,3,4577.66,True,2020-05-22,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6622,18,M,Poznań,3,7818.31,True,2022-04-18,
6623,30,K,Poznań,2,7217.9,True,2021-05-07,nan
6624,30,M,Wrocław,1,1694.86,True,2022-08-17,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6625,36,M,Wrocław,4,5422.89,True,2021-03-14,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6626,18,K,Wrocław,3,5561.39,True,2022-10-30,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6627,26,M,nan,1,5236.6,False,2022-02-25,
6628,19,M,Warszawa,2,6859.2,True,2020-03-31,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6629,25,M,Kraków,1,4493.73,True,2021-11-27,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6630,50,M,Gdańsk,2,147.74,True,2021-05-19,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6631,28,M,Katowice,1,5442.94,True,2020-06-08,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6632,45,K,Poznań,1,5365.86,True,2021-07-20,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6633,27,M,Wrocław,4,7802.75,True,2023-03-18,
6634,18,M,Poznań,2,3193.27,True,2023-06-12,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6635,38,M,Katowice,3,4488.04,True,2021-02-18,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6636,25,M,nan,1,4246.28,True,2020-04-26,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6637,26,M,Warszawa,4,6649.14,True,2023-04-25,
6638,37,K,nan,2,3664.51,True,2021-04-29,
6639,37,M,nan,1,5382.89,True,2021-03-10,nan
6640,39,M,nan,4,1284.94,True,2021-06-16,
6641,21,K,Poznań,1,4955.08,True,2020-02-13,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6642,52,M,Katowice,2,6476.67,True,2020-01-10,
6643,30,K,Kraków,3,5657.14,False,2021-07-13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6644,30,M,nan,4,3075.67,True,2023-12-31,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6645,26,M,Kraków,2,9991.02,False,2020-07-15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6646,56,M,Gdańsk,2,3994.74,True,2023-07-26,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6647,41,K,nan,0,2009.27,False,2023-05-25,
6648,43,K,Warszawa,2,5325.55,True,2023-10-25,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6649,37,K,Katowice,1,4821.52,True,2020-10-20,
6650,43,M,nan,2,2847.34,True,2020-08-29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6651,40,M,nan,4,6516.67,True,2022-10-31,
6652,28,K,Warszawa,0,5078.56,False,2023-05-06,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6653,25,M,Gdańsk,3,5053.8,True,2021-11-10,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6654,34,M,Poznań,3,5417.8,False,2023-08-15,
6655,36,K,nan,3,5933.21,False,2020-04-29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6656,37,M,Gdańsk,1,4969.72,True,2021-10-26,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6657,42,M,Gdańsk,4,7015.4,False,2020-04-04,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6658,41,K,Gdańsk,0,3258.02,False,2022-07-05,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6659,31,M,nan,3,5410.44,True,2023-04-01,
6660,53,K,Warszawa,1,7971.4,False,2023-11-27,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6661,25,M,Katowice,4,6044.95,True,2022-09-25,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6662,32,M,Wrocław,4,4797.05,True,2023-06-07,nan
6663,23,K,Warszawa,4,4896.86,True,2021-09-02,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
6664,24,K,Wrocław,0,5554.38,True,2022-05-20,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
6665,25,K,nan,3,3353.98,True,2020-04-06,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
6666,23,M,Wrocław,3,6371.87,False,2022-03-20,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
6667,21,M,Wrocław,1,8732.58,False,2020-04-13,nan
6668,44,M,Gdańsk,0,6500.05,False,2023-12-06,nan
6669,50,M,Warszawa,3,2327.79,True,2021-07-04,nan
6670,24,M,nan,1,1080.82,True,2021-06-04,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
6671,40,K,nan,4,7160.79,False,2023-07-02,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
